word	kind	a	b	concrete_split	a_pass	b_pass	a_votes	b_votes	tier	jmdict_priority
直積	交わり無し	19	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
直積み出し	交わり無し	37	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
直線偏光	交わり無し	50	46	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
直腸脱	交わり無し	57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
直腸膣瘻	交わり無し	57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
直衛	交わり無し	25 36	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
直角座標	交わり無し	19	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
直読	交わり無し	30	31	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
直諫	交わり無し	35	31	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
直通	交わり無し	17	15	いいえ	割れた	割れた	3	3	jmdict	はい
直配	交わり無し	37 38	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
直長	交わり無し	24	19	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
直飲み	交わり無し	33	15 30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相	交わり無し	13	18	いいえ	割れた	割れた	3	3	corpus	はい
相互主義	交わり無し	30 33	34	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相互互換性	交わり無し	10	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相互動作性試験	交わり無し	30	10 35	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相互排他	交わり無し	10	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相互排除	交わり無し	10 30	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相互接続地点	交わり無し	27 45	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相互接続性試験	交わり無し	38	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相互相関	交わり無し	10	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相互関係	交わり無し	10	35	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相似点	交わり無し	10 11	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相克	交わり無し	10	13	いいえ	割れた	割れた	3	3	jmdict	はい
相即	交わり無し	10	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相姦	交わり無し	15	35	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相姦婚	交わり無し	33	21	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相子	交わり無し	10	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相対	交わり無し	13 17	35	いいえ	割れた	割れた	3	3	corpus	はい
相対ずく	交わり無し	30	35	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相対アドレス	交わり無し	31	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相対パス	交わり無し	31	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相対参照	交わり無し	31	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相対座標指令	交わり無し	30	17 31	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相対編成	交わり無し	27	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相対評価	交わり無し	10 19	13 30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相対速度	交わり無し	19	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相店	交わり無し	27 38	22	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相引	交わり無し	35	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相引き	交わり無し	37	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相待	交わり無し	35	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相愛	交わり無し	35	30	いいえ	一致	一致	3	3	jmdict	はい
相手先固定接続	交わり無し	31 38	11	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相手先選択接続	交わり無し	38	15 35	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相手固定接続	交わり無し	35 45	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相手選択接続	交わり無し	15 31	35	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相持ち	交わり無し	10 15	35 37	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相掛かり	交わり無し	35 37	33	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相撲界	交わり無し	27 32	26 33	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相星	交わり無し	19	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相欠き	交わり無し	15 33	18 45	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相決り	交わり無し	35	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相物	交わり無し	40	43	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相生	交わり無し	35	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相称	交わり無し	31	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相等性	交わり無し	13	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相続争い	交わり無し	34	35	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相続人	交わり無し	20 34	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相老い	交わり無し	15	21	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相肩	交わり無し	35	22	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相舞	交わり無し	35	32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相補分布	交わり無し	10 31	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相補型金属酸化膜半導体	交わり無し	45	51	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相補性原理	交わり無し	30	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相談者	交わり無し	20	22	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相論	交わり無し	31	35	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相貌失認	交わり無し	57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相違	交わり無し	10	13	いいえ	割れた	割れた	3	3	corpus	はい
相関図	交わり無し	31 32	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
相関関係	交わり無し	10	13	いいえ	割れた	割れた	3	3	jmdict	はい
省エネ	交わり無し	30 38	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
省エネルギー	交わり無し	38	15	いいえ	割れた	一致	3	3	jmdict	はい
省力	交わり無し	30	14	いいえ	割れた	割れた	3	3	jmdict	はい
省営	交わり無し	38	25	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
省略時実体	交わり無し	31	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
省益	交わり無し	27 37	36	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
省資源	交わり無し	38	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
省電力	交わり無し	13 19	14	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眉カット	交わり無し	32	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眉唾	交わり無し	13	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眉庇	交わり無し	45	42	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眉斑	交わり無し	55	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眉白	交わり無し	42	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眉茶じない	交わり無し	30	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眉雪	交わり無し	50	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
看板倒れ	交わり無し	10 15	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
看視	交わり無し	35	15	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
看護	交わり無し	38	35	いいえ	割れた	割れた	3	3	corpus	はい
看護学	交わり無し	32	33	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
看護法	交わり無し	34	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
県令	交わり無し	24 36	25	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
県内市外通話	交わり無し	31	35	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
県営	交わり無し	27	36	いいえ	一致	割れた	3	3	jmdict	はい
県外人	交わり無し	20 23	22	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
県外者	交わり無し	20	22	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
県紙	交わり無し	31	32	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真っ裸	交わり無し	18	13 42	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真の部分要素	交わり無し	11	10 18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真似し	交わり無し	15	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真似しんぼ	交わり無し	20	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真似事	交わり無し	10 32	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真先	交わり無し	17 19	16	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	はい
真剣白刃取り	交わり無し	33	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真南蛮	交わり無し	43	41	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真向き	交わり無し	18	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真如	交わり無し	30	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真実一路	交わり無し	10	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真実味	交わり無し	13	10	いいえ	一致	割れた	3	3	jmdict	はい
真実性	交わり無し	13	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真巨頭	交わり無し	55	53	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真帆	交わり無し	45	40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真影	交わり無し	32	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真性	交わり無し	13	10	いいえ	一致	割れた	3	3	jmdict	はい
真摯	交わり無し	30	13	いいえ	一致	一致	3	3	jmdict	はい
真正	交わり無し	13	10	いいえ	一致	一致	3	3	corpus	はい
真正後生動物亜界	交わり無し	53	55	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真犯人	交わり無し	20 34	24	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真猿亜目	交わり無し	53	55	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真珠光	交わり無し	18	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真珠腫	交わり無し	57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真珠色	交わり無し	13	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真理値表	交わり無し	31	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真田	交わり無し	23	20	いいえ	割れた	一致	3	3	jmdict	はい
真田編み	交わり無し	33	18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真祖	交わり無し	20	21	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真空容器	交わり無し	45	40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真空調理	交わり無し	33 43	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真箇	交わり無し	13	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真羽太	交わり無し	43	55	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真芯	交わり無し	18	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真贋	交わり無し	13	10	いいえ	割れた	一致	3	3	jmdict	はい
真逆様	交わり無し	13	17 18	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真那賀	交わり無し	54	41	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真部分集合	交わり無し	19	11	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
真隣	交わり無し	22	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眠り薬	交わり無し	45	40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眠剤	交わり無し	45	40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眷属	交わり無し	22	21	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眺め	交わり無し	13 18	17	いいえ	割れた	割れた	3	3	jmdict	はい
眼仁奈	交わり無し	54	55	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眼杯	交わり無し	45	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眼球破裂	交わり無し	57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眼球舐め	交わり無し	33	35 56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眼病	交わり無し	57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眼症状	交わり無し	57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眼瞼炎	交わり無し	57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眼瞼痙攣	交わり無し	57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眼科学	交わり無し	32	33	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眼精疲労	交わり無し	57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眼肉	交わり無し	56	43	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眼鏡越し	交わり無し	30	17	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
眼鏡違い	交わり無し	10	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
着やせ	交わり無し	33	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
着信履歴	交わり無し	31	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
着初め	交わり無し	33	15 42	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
着加入者	交わり無し	24	22	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
着呼受付信号	交わり無し	31 45	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
着拒	交わり無し	31	35	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
着歴	交わり無し	31	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
着番号	交わり無し	31	19	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
着衣泳	交わり無し	33	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
着道楽	交わり無し	33	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
睡姦	交わり無し	15	35	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
睡眠パターン	交わり無し	30 33	16	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
睡眠ポリグラフ検査	交わり無し	38	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
睡眠導入剤	交わり無し	41	40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
睡眠発作	交わり無し	57	50	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
睡眠薬	交わり無し	43 45	40	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
睡眠負債	交わり無し	19 57	13	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
睡眠障害	交わり無し	57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
睡眠麻痺	交わり無し	57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
督促	交わり無し	31	35	いいえ	割れた	一致	3	3	jmdict	はい
督励	交わり無し	15 36	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
督責	交わり無し	34 36	35	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
睥睨	交わり無し	30	35	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
睾丸炎	交わり無し	57	56	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
瞑目合掌	交わり無し	35	33	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
瞑色	交わり無し	18	16	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
瞞着	交わり無し	30	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
瞠若	交わり無し	13	30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
瞬時獲得モデル	交わり無し	32	18 30	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
矛先	交わり無し	17 40	10	いいえ	割れた	割れた	3	3	jmdict	はい
矛盾原理	交わり無し	30	10	いいえ	判定 1 回のみ	判定 1 回のみ	1	1	jmdict	いいえ
