word	kept	dropped	passes	tier
騒ぎ出す	15 35	33	15 33 | 15 35 | 15 35	jmdict
騒ぎ立てる	33	35	33 | 33 35 | 33	jmdict
騒ぐ	33	30	30 33 | 33 | 33	jmdict
騒つく	30 35	15 50	30 35 | 15 30 | 35 50	jmdict
騒めく	33 50	35	33 35 | 50 | 33 50	jmdict
騙す	35	34	35 | 35 | 34 35	jmdict
騙る	31 35	10	31 35 | 10 35 | 31 35	jmdict
骨折る	34	33 56	34 56 | 34 | 33	jmdict
高じる	15	13 30	13 15 | 15 30 | 15	jmdict
高すぎる	19	17	19 | 17 19 | 19	jmdict
高まる	15 30	19	15 30 | 15 30 | 15 19 30	jmdict
高める	15	19	15 | 15 19 | 15	jmdict
高鳴る	30 56	57	30 56 | 30 57 | 30 56	jmdict
魅せる	30	32	30 | 30 32 | 30	jmdict
魘われる	30	57	30 57 | 30 | 30	jmdict
鳥肌立つ	56	30	30 56 | 56 | 56	jmdict
鳴きたてる	57	31 50	31 57 | 50 | 57	jmdict
鳴き交わす	35	31 50	35 | 35 50 | 31 35	jmdict
鳴き出す	15 57	31	15 57 | 15 57 | 15 31	jmdict
鳴き止む	15 50	31	15 50 | 15 50 | 15 31	jmdict
鳴き頻る	31	50	31 | 50 | 31	jmdict
鳴く	31	50	31 | 31 | 50	jmdict
鳴らす	15	50	15 | 15 50 | 15	jmdict
鳴り渡る	50	15	50 | 50 | 15 50	jmdict
鴨る	35 37	34	35 37 | 34 35 | 35 37	jmdict
黄昏れる	30 52	50	30 50 | 30 52 | 52	jmdict
黒む	15	51	15 | 15 | 15 51	jmdict
黴びる	51	15	51 | 15 51 | 51	jmdict
齧る	30 56	15	56 | 30 56 | 15 30 56	jmdict
